PKD_Code,Industry_Name,Klasyfikacja,Lending Opp (2026),Stability (Now),Stability (2026),Transformation (Now),Transformation (2026),Est. Revenue,Est. Growth,Est. Risk %
63.12,Działalność portali internetowych,⚠️ Wysokie Ryzyko (2026),62.69049334377554,76.40147765687661,55.46770982638244,66.53,69.13904761905201,16055.03700754745,,14.368766927007528
42.12,Roboty związane z budową dróg szynowych i kolei podziemnej,⚠️ Wysokie Ryzyko (2026),62.29238006364358,73.23053585188617,54.20068846334426,78.41,83.44390476190951,12634.133909774479,0.057676544831391396,2.6219347902450636
90.02,Działalność wspomagająca wystawianie przedstawień artystycznych,⚠️ Wysokie Ryzyko (2026),62.06333895416301,73.92958975851033,55.15834738540752,50.0,50.0,394.97724547159305,,52.58677612206702
08.11,"Wydobywanie kamieni ozdobnych oraz kamienia dla potrzeb budownictwa, skał wapiennych, gipsu, kredy i łupków",🛡️ Bezpieczne Przystanie,61.50819320258282,77.86250459602927,71.9896000682114,54.94,56.596285714286786,5754.850954887224,0.12721145354078,1.24182739457342
43.29,Wykonywanie pozostałych instalacji budowlanych,⚠️ Wysokie Ryzyko (2026),60.880276392546875,51.05046772410442,54.96791525386775,78.41,84.45813559322269,4199.192641668604,,3.1318488359774506
91.03,Działalność historycznych miejsc i budynków oraz podobnych atrakcji turystycznych,⚠️ Wysokie Ryzyko (2026),60.66017759604552,64.04078293185945,51.6504439901138,50.0,50.0,512.6344586466221,-0.0059676153382959285,5.609604368063287
86.22,Praktyka lekarska specjalistyczna,⚠️ Wysokie Ryzyko (2026),60.58080511599473,71.77425321144196,69.64266166077657,50.0,50.0,6368.249233082635,0.12397967690858147,3.084786942595997
86.21,Praktyka lekarska ogólna,🛡️ Bezpieczne Przystanie,60.52302822617054,74.72937793075292,69.08450390534068,50.0,50.0,10982.714556390769,0.08888263484081804,0.7120467346673252
38.12,Zbieranie odpadów niebezpiecznych,🛡️ Bezpieczne Przystanie,60.50149863987727,72.28107603926503,75.17284902048067,50.17,50.21485714285716,378.6921758241806,,0.0
43.22,"Wykonywanie instalacji wodno-kanalizacyjnych, cieplnych, gazowych i klimatyzacyjnych",⚠️ Wysokie Ryzyko (2026),60.35015751151378,39.23038452970908,52.19199239968012,78.41,83.44390476190951,12655.985796992667,0.025592315868644633,4.324402811410323
43.33,Posadzkarstwo; tapetowanie i oblicowywanie ścian,⚠️ Wysokie Ryzyko (2026),60.31720134610506,55.413757108810366,57.230648301709806,78.41,83.44390476190951,699.3506842105198,0.03683890739192819,14.021225071806384
01.41,Chów i hodowla bydła mlecznego,⚠️ Wysokie Ryzyko (2026),60.2795518006517,50.7629391257405,59.16122650512604,51.739999999999995,52.09342857142873,1162.708255639096,0.03740254019814149,14.026493140741877
16.24,Produkcja opakowań drewnianych,🛡️ Bezpieczne Przystanie,60.27572519172608,39.19553299020866,67.89250331219337,52.629999999999995,53.24961904761949,4555.576877673331,,1.2065818074622143
28.15,"Produkcja łożysk, kół zębatych, przekładni zębatych i elementów napędowych",🛡️ Bezpieczne Przystanie,60.235493704173976,34.30359004028641,71.04174815520882,52.629999999999995,53.24961904761949,7249.495473684161,0.14382683707875543,0.35305655442955697
43.21,Wykonywanie instalacji elektrycznych,⚠️ Wysokie Ryzyko (2026),60.130192311662064,35.94543005299353,52.32249392425105,78.41,84.45813559322269,11784.509909573011,,6.847641363061825
