PKD_Code,Industry_Name,Year,Entity_Count,Revenue,Liabilities_Long,Net_Profit,Profitable_Ent,Liabilities_Short,Bankruptcy_Count,Profitability,Bankruptcy_Rate,Total_Debt,Revenue_Prev_Year,Dynamics_YoY,Sector,Norm_Profit,Norm_Dynamics,Stability_Score,AI_Hype_Mock,Transformation_Score,Status
22.1,Produkcja wyrobów z gumy,2024,124.0,25079.18,2051.33,550.51,82.0,6866.27,0.0,0.6612903225806451,0.0,8917.6,28927.87,-0.13304436171761,Ogólny,0.6612903225806451,0.0,39.677419354838705,0.6114342367394741,18.34302710218422,Neutral
22.11,Produkcja opon i dętek z gumy; bieżnikowanie i regenerowanie opon z gumy,2024,10.0,11891.04,1341.62,223.48,5.0,3831.75,0.0,0.5,0.0,5173.37,14195.38,-0.16233027928804994,Ogólny,0.5,0.0,30.0,0.06893270212408908,2.0679810637226725,Neutral
22.19,Produkcja pozostałych wyrobów z gumy,2024,114.0,13188.14,709.71,327.03,77.0,3034.53,0.0,0.6754385964912281,0.0,3744.2400000000002,14732.49,-0.10482613597565656,Ogólny,0.6754385964912281,0.0,40.526315789473685,0.8644769036178283,25.93430710853485,Neutral
22.2,Produkcja wyrobów z tworzyw sztucznych,2024,1232.0,104989.76,9306.84,6196.8,979.0,22208.73,0.0,0.7946428571428571,0.0,31515.57,107967.68,-0.027581587378741477,Ogólny,0.7946428571428571,0.0,47.67857142857142,0.2854477871998655,8.563433615995965,Neutral
22.21,"Produkcja płyt, arkuszy, rur i kształtowników z tworzyw sztucznych",2024,171.0,18255.25,1510.54,1234.3,135.0,3801.23,0.0,0.7894736842105263,0.0,5311.77,19973.46,-0.08602465471680916,Ogólny,0.7894736842105263,0.0,47.368421052631575,0.6150511655285649,18.451534965856943,Neutral
22.22,Produkcja opakowań z tworzyw sztucznych,2024,324.0,29311.49,2460.37,1604.8,274.0,6865.05,0.0,0.845679012345679,0.0,9325.42,29594.55,-0.009564598887295049,Ogólny,0.845679012345679,0.0,50.74074074074074,0.9791121697448023,29.373365092344066,Neutral
22.23,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,2024,311.0,28331.5,3539.33,1525.84,252.0,5020.56,0.0,0.8102893890675241,0.0,8559.89,27827.37,0.018116336542044795,Ogólny,0.8102893890675241,0.0,48.61736334405145,0.5955026005728078,17.86507801718423,Neutral
22.29,Produkcja pozostałych wyrobów z tworzyw sztucznych,2024,426.0,29091.52,1796.6,1831.86,318.0,6521.9,0.0,0.7464788732394366,0.0,8318.5,30572.31,-0.04843565958869319,Ogólny,0.7464788732394366,0.0,44.7887323943662,0.7247094874643776,21.741284623931325,Neutral
23.,PRODUKCJA WYROBÓW Z POZOSTAŁYCH MINERALNYCH SUROWCÓW NIEMETALICZNYCH,2024,702.0,86228.44,8526.9,5035.7,520.0,19513.5,0.0,0.7407407407407407,0.0,28040.4,89188.35,-0.033187181958181794,Ogólny,0.7407407407407407,0.0,44.44444444444444,0.4453196182237519,13.359588546712557,Neutral
23.1,Produkcja szkła i wyrobów ze szkła,2024,121.0,23014.56,2076.5,594.56,75.0,5793.95,0.0,0.6198347107438017,0.0,7870.45,27153.05,-0.15241344894956546,Ogólny,0.6198347107438017,0.0,37.190082644628106,0.06036584351505736,1.8109753054517206,Neutral
23.11,Produkcja szkła płaskiego,2024,9.0,6332.19,235.75,214.73,6.0,1115.74,0.0,0.6666666666666666,0.0,1351.49,4531.63,0.3973316444634711,Ogólny,0.6666666666666666,0.0,40.0,0.7975993494897885,23.927980484693652,Neutral
23.12,Kształtowanie i obróbka szkła płaskiego,2024,64.0,7557.5,304.85,202.36,44.0,1741.67,0.0,0.6875,0.0,2046.52,11656.98,-0.35167599155184276,Ogólny,0.6875,0.0,41.25,0.03499884126398567,1.04996523791957,Neutral
23.13,Produkcja szkła gospodarczego,2024,34.0,6296.55,1499.16,-95.07,17.0,2384.2,0.0,0.5,0.0,3883.3599999999997,8155.46,-0.227934414490415,Ogólny,0.5,0.0,30.0,0.7006578288878541,21.019734866635623,Neutral
23.14,Produkcja włókien szklanych,2024,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.022921573149636942,0.6876471944891083,Neutral
23.19,"Produkcja i obróbka pozostałego szkła, włączając szkło techniczne",2024,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.8623052365766706,25.869157097300118,Neutral
23.2,Produkcja wyrobów ogniotrwałych,2024,18.0,2228.61,152.39,59.74,11.0,862.44,0.0,0.6111111111111112,0.0,1014.83,2354.14,-0.05332308188977705,Ogólny,0.6111111111111112,0.0,36.66666666666667,0.15763603583298058,4.729081074989417,Neutral
23.3,Produkcja ceramicznych materiałów budowlanych,2024,35.0,6437.71,1873.52,5.42,22.0,1962.33,0.0,0.6285714285714286,0.0,3835.85,6887.44,-0.0652971205556781,Ogólny,0.6285714285714286,0.0,37.71428571428571,0.5142714954425511,15.428144863276533,Neutral
23.31,Produkcja ceramicznych kafli i płytek,2024,17.0,4646.85,1792.15,-61.55,9.0,1612.59,0.0,0.5294117647058824,0.0,3404.74,4920.71,-0.055654570173816316,Ogólny,0.5294117647058824,0.0,31.76470588235294,0.5971507044831473,17.914521134494418,Neutral
23.32,"Produkcja cegieł, dachówek i materiałów budowlanych, z wypalanej gliny",2024,18.0,1790.86,81.37,66.97,13.0,349.74,0.0,0.7222222222222222,0.0,431.11,1966.73,-0.08942254401976892,Ogólny,0.7222222222222222,0.0,43.33333333333333,0.4575454073734121,13.726362221202363,Neutral
23.4,Produkcja pozostałych wyrobów z porcelany i ceramiki,2024,18.0,5570.35,242.51,83.02,14.0,1447.56,0.0,0.7777777777777778,0.0,1690.07,5978.29,-0.06823690386381383,Ogólny,0.7777777777777778,0.0,46.666666666666664,0.3407634893488872,10.222904680466618,Neutral
23.41,Produkcja ceramicznych wyrobów stołowych i ozdobnych,2024,8.0,492.35,20.33,1.11,6.0,90.09,0.0,0.75,0.0,110.42,545.21,-0.09695346747124962,Ogólny,0.75,0.0,44.99999999999999,0.4678142961809717,14.03442888542915,Neutral
23.42,Produkcja ceramicznych wyrobów sanitarnych,2024,4.0,945.48,51.15,66.72,3.0,149.6,0.0,0.75,0.0,200.75,935.14,0.011057167910687204,Ogólny,0.75,0.0,44.99999999999999,0.3114157538811587,9.342472616434762,Neutral
23.43,Produkcja ceramicznych izolatorów i osłon izolacyjnych,2024,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.4381223470808632,13.143670412425895,Neutral
23.44,Produkcja pozostałych technicznych wyrobów ceramicznych,2024,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.35891299099803065,10.76738972994092,Neutral
23.49,Produkcja pozostałych wyrobów ceramicznych,2024,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.5662048235071453,16.98614470521436,Neutral
23.5,"Produkcja cementu, wapna i gipsu",2024,25.0,14188.13,2068.53,2426.57,25.0,2524.97,0.0,1.0,0.0,4593.5,12967.15,0.09415947220476355,Ogólny,1.0,0.0,60.0,0.23792416224498347,7.137724867349505,Neutral
23.51,Produkcja cementu,2024,14.0,12130.37,1963.2,2243.95,14.0,2311.2,0.0,1.0,0.0,4274.4,11303.93,0.07311085613587491,Ogólny,1.0,0.0,60.0,0.9886565549140125,29.659696647420375,Neutral
23.52,Produkcja wapna i gipsu,2024,11.0,2057.76,105.34,182.62,11.0,213.76,0.0,1.0,0.0,319.1,1663.22,0.2372145597094793,Ogólny,1.0,0.0,60.0,0.5008699533821656,15.026098601464966,Neutral
23.6,"Produkcja wyrobów z betonu, cementu i gipsu",2024,373.0,25945.68,1819.76,1366.66,285.0,5377.69,0.0,0.7640750670241286,0.0,7197.45,23827.12,0.08891380913849435,Ogólny,0.7640750670241286,0.0,45.84450402144772,0.19416207741450964,5.824862322435289,Neutral
23.61,Produkcja wyrobów budowlanych z betonu,2024,237.0,15062.56,1289.3,791.94,171.0,3158.63,0.0,0.7215189873417721,0.0,4447.93,14087.92,0.06918267565403548,Ogólny,0.7215189873417721,0.0,43.291139240506325,0.47706674956727246,14.312002487018175,Neutral
23.62,Produkcja wyrobów budowlanych z gipsu,2024,7.0,1675.74,3.87,151.68,7.0,307.9,0.0,1.0,0.0,311.77,1655.29,0.012354330661092646,Ogólny,1.0,0.0,60.0,0.8664151295248242,25.992453885744727,Neutral
23.63,Produkcja masy betonowej prefabrykowanej,2024,96.0,6480.67,448.05,174.41,79.0,1447.28,0.0,0.8229166666666666,0.0,1895.33,5453.46,0.18835931683738397,Ogólny,0.8229166666666666,0.0,49.375,0.021806793124395596,0.6542037937318679,Neutral
23.64,Produkcja zaprawy murarskiej,2024,11.0,2121.32,53.72,244.79,9.0,305.02,0.0,0.8181818181818182,0.0,358.74,2076.75,0.02146141808113647,Ogólny,0.8181818181818182,0.0,49.09090909090909,0.6795541191072888,20.386623573218664,Neutral
23.65,Produkcja cementu wzmocnionego włóknem,2024,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.547967796793928,16.43903390381784,Neutral
23.69,"Produkcja pozostałych wyrobów z betonu, gipsu i cementu",2024,21.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.16955799437013552,5.086739831104065,Neutral
23.7,"Cięcie, formowanie i wykańczanie kamienia",2024,42.0,597.24,54.38,36.15,30.0,135.16,0.0,0.7142857142857143,0.0,189.54,605.28,-0.013283108643933327,Ogólny,0.7142857142857143,0.0,42.857142857142854,0.8174764393049206,24.52429317914762,Neutral
23.9,"Produkcja wyrobów ściernych i pozostałych wyrobów z mineralnych surowców niemetalicznych, gdzie indziej niesklasyfikowana",2024,70.0,8246.17,239.32,463.58,58.0,1409.4,0.0,0.8285714285714286,0.0,1648.72,9415.9,-0.12422922928238402,Ogólny,0.8285714285714286,0.0,49.714285714285715,0.36888462237400566,11.066538671220169,Neutral
23.91,Produkcja wyrobów ściernych,2024,14.0,1610.39,44.01,90.05,11.0,267.78,0.0,0.7857142857142857,0.0,311.78999999999996,1700.84,-0.053179605371463406,Ogólny,0.7857142857142857,0.0,47.14285714285714,0.29380202881550743,8.814060864465223,Neutral
23.99,"Produkcja pozostałych wyrobów z mineralnych surowców niemetalicznych, gdzie indziej niesklasyfikowana",2024,56.0,6635.78,195.31,373.53,47.0,1141.62,0.0,0.8392857142857143,0.0,1336.9299999999998,7715.06,-0.13989262559202398,Ogólny,0.8392857142857143,0.0,50.357142857142854,0.828125191856901,24.84375575570703,Neutral
24.,PRODUKCJA METALI,2024,269.0,77716.56,8561.93,-535.35,175.0,17187.29,0.0,0.6505576208178439,0.0,25749.22,86431.42,-0.10082976769327637,Ogólny,0.6505576208178439,0.0,39.03345724907063,0.6385250461916646,19.155751385749937,Neutral
24.1,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",2024,22.0,38489.14,5325.73,-1817.68,8.0,9038.18,0.0,0.36363636363636365,0.0,14363.91,40751.31,-0.05551158968877316,Ogólny,0.36363636363636365,0.0,21.818181818181817,0.8982590836748244,26.947772510244732,Neutral
24.2,"Produkcja rur, przewodów, kształtowników zamkniętych i łączników, ze stali",2024,32.0,4573.3,93.45,128.28,19.0,826.0,0.0,0.59375,0.0,919.45,5457.78,-0.1620585659370659,Ogólny,0.59375,0.0,35.625,0.6298837036711994,18.89651111013598,Neutral
24.3,Produkcja pozostałych wyrobów ze stali poddanej wstępnej obróbce,2024,55.0,6614.69,318.11,-110.73,34.0,1678.97,0.0,0.6181818181818182,0.0,1997.08,7313.03,-0.095492566008891,Ogólny,0.6181818181818182,0.0,37.09090909090909,0.7408176579321153,22.224529737963458,Neutral
24.31,Produkcja prętów ciągnionych na zimno,2024,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.8364458962596129,25.09337688778838,Neutral
24.32,Produkcja wyrobów płaskich walcowanych na zimno,2024,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.05473963590993691,1.6421890772981074,Neutral
24.33,Produkcja wyrobów formowanych na zimno,2024,29.0,3034.75,125.83,-97.11,19.0,829.94,0.0,0.6551724137931034,0.0,955.7700000000001,2994.79,0.013343172643156962,Ogólny,0.6551724137931034,0.0,39.3103448275862,0.7760489588693803,23.28146876608141,Neutral
24.34,Produkcja drutu,2024,16.0,1146.7,31.28,8.72,10.0,457.5,0.0,0.625,0.0,488.78,1050.87,0.0911911083197733,Ogólny,0.625,0.0,37.5,0.6137064818495768,18.411194455487305,Neutral
24.4,Produkcja metali szlachetnych i innych metali nieżelaznych,2024,65.0,19228.92,1827.83,1036.23,53.0,3258.93,0.0,0.8153846153846154,0.0,5086.76,22764.46,-0.15530963616092808,Ogólny,0.8153846153846154,0.0,48.92307692307692,0.06950779651519323,2.0852338954557967,Neutral
24.41,Produkcja metali szlachetnych,2024,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.5085779218687151,15.25733765606145,Neutral
24.42,Produkcja aluminium,2024,46.0,12893.94,1204.13,918.79,38.0,2245.68,0.0,0.8260869565217391,0.0,3449.81,13369.21,-0.035549594927448865,Ogólny,0.8260869565217391,0.0,49.565217391304344,0.08245807798395388,2.4737423395186164,Neutral
24.43,"Produkcja ołowiu, cynku i cyny",2024,7.0,4256.49,197.43,88.07,7.0,565.13,0.0,1.0,0.0,762.56,4506.58,-0.055494410395466216,Ogólny,1.0,0.0,60.0,0.7359472017232224,22.07841605169667,Neutral
24.44,Produkcja miedzi,2024,8.0,1646.85,128.22,29.24,6.0,305.98,0.0,0.75,0.0,434.20000000000005,1789.57,-0.07975100163726484,Ogólny,0.75,0.0,44.99999999999999,0.546501713897883,16.39505141693649,Neutral
24.45,Produkcja pozostałych metali nieżelaznych,2024,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.9535735374122973,28.60720612236892,Neutral
24.5,Odlewnictwo metali,2024,95.0,8810.51,996.82,228.55,61.0,2385.22,0.0,0.6421052631578947,0.0,3382.04,10144.85,-0.13152880525586874,Ogólny,0.6421052631578947,0.0,38.52631578947368,0.18313537157176984,5.494061147153095,Neutral
24.51,Odlewnictwo żeliwa,2024,40.0,3380.47,178.8,136.96,23.0,885.64,0.0,0.575,0.0,1064.44,3991.19,-0.15301701998652037,Ogólny,0.575,0.0,34.5,0.6060334525203784,18.181003575611353,Neutral
24.52,Odlewnictwo staliwa,2024,12.0,770.91,91.8,-0.49,7.0,303.49,0.0,0.5833333333333334,0.0,395.29,984.92,-0.21728668318239044,Ogólny,0.5833333333333334,0.0,35.0,0.21158213457049135,6.34746403711474,Neutral
24.53,Odlewnictwo metali lekkich,2024,33.0,4142.72,697.36,72.48,24.0,1066.95,0.0,0.7272727272727273,0.0,1764.31,4682.4,-0.11525713309413964,Ogólny,0.7272727272727273,0.0,43.63636363636363,0.6140649847273983,18.42194954182195,Neutral
24.54,Odlewnictwo pozostałych metali nieżelaznych,2024,10.0,516.41,28.86,19.6,7.0,129.14,0.0,0.7,0.0,158.0,486.34,0.061829173006538625,Ogólny,0.7,0.0,42.0,0.7226497023608565,21.679491070825694,Neutral
25.,"PRODUKCJA METALOWYCH WYROBÓW GOTOWYCH, Z WYŁĄCZENIEM MASZYN I URZĄDZEŃ",2024,2493.0,151785.84,13889.2,7009.75,1853.0,41870.76,0.0,0.7432811873245087,0.0,55759.96000000001,161538.97,-0.06037632900593587,Ogólny,0.7432811873245087,0.0,44.596871239470524,0.7223043293295386,21.669129879886157,Neutral
25.1,Produkcja metalowych elementów konstrukcyjnych,2024,921.0,50314.83,3625.73,2584.76,688.0,11077.94,0.0,0.747014115092291,0.0,14703.67,54156.45,-0.07093559492913579,Ogólny,0.747014115092291,0.0,44.82084690553746,0.8150739906826099,24.452219720478297,Neutral
25.11,Produkcja konstrukcji metalowych i ich części,2024,764.0,39547.51,2707.79,1739.03,556.0,8880.5,0.0,0.7277486910994765,0.0,11588.29,44132.18,-0.10388496557387372,Ogólny,0.7277486910994765,0.0,43.66492146596859,0.8535502279583167,25.6065068387495,Neutral
25.12,Produkcja metalowych elementów stolarki budowlanej,2024,157.0,10767.32,917.94,845.74,132.0,2197.44,0.0,0.8407643312101911,0.0,3115.38,10024.27,0.07412509838621657,Ogólny,0.8407643312101911,0.0,50.445859872611464,0.07727172626717704,2.318151788015311,Neutral
25.2,"Produkcja zbiorników, cystern i pojemników metalowych",2024,120.0,6745.13,509.51,256.36,88.0,1563.3,0.0,0.7333333333333333,0.0,2072.81,8665.41,-0.22160290165150867,Ogólny,0.7333333333333333,0.0,43.99999999999999,0.34326715707240407,10.298014712172122,Neutral
25.21,Produkcja grzejników i kotłów centralnego ogrzewania,2024,55.0,3605.63,281.62,125.97,40.0,885.59,0.0,0.7272727272727273,0.0,1167.21,5212.75,-0.3083055968538679,Ogólny,0.7272727272727273,0.0,43.63636363636363,0.6871225203598057,20.61367561079417,Neutral
25.29,"Produkcja pozostałych zbiorników, cystern i pojemników metalowych",2024,65.0,3139.5,227.9,130.39,48.0,677.71,0.0,0.7384615384615385,0.0,905.61,3452.65,-0.09069844901742143,Ogólny,0.7384615384615385,0.0,44.30769230769231,0.49858628739121214,14.957588621736365,Neutral
25.3,"Produkcja wytwornic pary, z wyłączeniem kotłów do centralnego ogrzewania gorącą wodą",2024,20.0,1943.69,126.75,-815.54,15.0,1641.96,0.0,0.75,0.0,1768.71,2715.29,-0.28416854185004176,Ogólny,0.75,0.0,44.99999999999999,0.1906759467547915,5.7202784026437445,Neutral
25.4,Produkcja broni i amunicji,2024,15.0,6602.54,295.76,1070.33,13.0,8628.74,0.0,0.8666666666666667,0.0,8924.5,4743.05,0.39204520298120404,Ogólny,0.8666666666666667,0.0,52.0,0.552709570166698,16.58128710500094,Neutral
25.5,"Kucie, prasowanie, wytłaczanie i walcowanie metali; metalurgia proszków",2024,54.0,6582.76,531.58,143.71,37.0,1801.66,0.0,0.6851851851851852,0.0,2333.2400000000002,6766.11,-0.027098288381359373,Ogólny,0.6851851851851852,0.0,41.111111111111114,0.4074356527661438,12.223069582984314,Neutral
25.6,Obróbka metali i nakładanie powłok na metale; obróbka mechaniczna elementów metalowych,2024,765.0,32431.42,2174.89,1005.83,567.0,7002.99,0.0,0.7411764705882353,0.0,9177.88,35384.91,-0.08346750069450523,Ogólny,0.7411764705882353,0.0,44.470588235294116,0.3900382776543051,11.701148329629152,Neutral
25.61,Obróbka metali i nakładanie powłok na metale,2024,273.0,12829.86,862.89,544.99,202.0,3044.41,0.0,0.73992673992674,0.0,3907.2999999999997,13115.13,-0.02175121405582702,Ogólny,0.73992673992674,0.0,44.3956043956044,0.8097537174356638,24.292611523069912,Neutral
25.62,Obróbka mechaniczna elementów metalowych,2024,492.0,19601.57,1312.0,460.85,365.0,3958.58,0.0,0.741869918699187,0.0,5270.58,22269.79,-0.11981343335523151,Ogólny,0.741869918699187,0.0,44.512195121951216,0.40759833383218125,12.227950014965437,Neutral
25.7,"Produkcja wyrobów nożowniczych, sztućców, narzędzi i wyrobów metalowych ogólnego przeznaczenia",2024,111.0,5699.03,374.52,245.22,84.0,1312.81,0.0,0.7567567567567568,0.0,1687.33,5722.07,-0.004026514880104571,Ogólny,0.7567567567567568,0.0,45.40540540540541,0.026454505480424162,0.7936351644127247,Neutral
25.71,Produkcja wyrobów nożowniczych i sztućców,2024,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.058063338891091276,1.741900166732738,Neutral
25.72,Produkcja zamków i zawiasów,2024,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.8562440416916203,25.687321250748607,Neutral
25.73,Produkcja narzędzi,2024,82.0,2682.27,234.4,100.06,60.0,582.35,0.0,0.7317073170731707,0.0,816.75,2763.69,-0.029460612442061183,Ogólny,0.7317073170731707,0.0,43.90243902439025,0.9606008100125213,28.81802430037564,Neutral
25.9,Produkcja pozostałych gotowych wyrobów metalowych,2024,487.0,41466.45,6250.46,2519.07,361.0,8841.36,0.0,0.7412731006160165,0.0,15091.82,43385.67,-0.04423626510781097,Ogólny,0.7412731006160165,0.0,44.47638603696099,0.6884093364557076,20.652280093671227,Neutral
25.91,Produkcja pojemników metalowych,2024,36.0,3463.6,402.08,191.98,24.0,867.07,0.0,0.6666666666666666,0.0,1269.15,3908.88,-0.11391498332003033,Ogólny,0.6666666666666666,0.0,40.0,0.3643682941000802,10.931048823002405,Neutral
25.92,Produkcja opakowań z metali,2024,24.0,11619.56,3905.57,1159.5,20.0,2340.04,0.0,0.8333333333333334,0.0,6245.610000000001,10563.0,0.10002461421944518,Ogólny,0.8333333333333334,0.0,50.0,0.9386003157947275,28.158009473841823,Neutral
25.93,"Produkcja wyrobów z drutu, łańcuchów i sprężyn",2024,83.0,4798.45,315.49,230.69,64.0,1047.56,0.0,0.7710843373493976,0.0,1363.05,4545.52,0.05564379872929816,Ogólny,0.7710843373493976,0.0,46.265060240963855,0.6628030863757358,19.884092591272072,Neutral
25.94,Produkcja złączy i śrub,2024,35.0,3796.56,442.05,177.25,27.0,1002.2,0.0,0.7714285714285715,0.0,1444.25,4321.91,-0.12155505320564286,Ogólny,0.7714285714285715,0.0,46.285714285714285,0.8443335491993377,25.330006475980127,Neutral
25.99,"Produkcja pozostałych gotowych wyrobów metalowych, gdzie indziej niesklasyfikowana",2024,309.0,17788.29,1185.26,759.65,226.0,3584.48,0.0,0.7313915857605178,0.0,4769.74,20046.35,-0.11264195227560118,Ogólny,0.7313915857605178,0.0,43.883495145631066,0.7658523040370093,22.97556912111028,Neutral
26.,"PRODUKCJA KOMPUTERÓW, WYROBÓW ELEKTRONICZNYCH I OPTYCZNYCH",2024,318.0,64666.05,1963.79,2811.77,236.0,14420.66,0.0,0.7421383647798742,0.0,16384.45,63119.9,0.024495444384417614,Ogólny,0.7421383647798742,0.0,44.52830188679245,0.3791393157725924,11.374179473177772,Neutral
26.1,Produkcja elektronicznych elementów i obwodów drukowanych,2024,88.0,16577.93,873.88,293.62,62.0,3371.16,0.0,0.7045454545454546,0.0,4245.04,16862.36,-0.016867745677354787,Ogólny,0.7045454545454546,0.0,42.27272727272727,0.4787022008507855,14.361066025523565,Neutral
26.11,Produkcja elementów elektronicznych,2024,70.0,13592.83,633.37,213.1,51.0,2725.37,0.0,0.7285714285714285,0.0,3358.74,13081.0,0.03912774252732971,Ogólny,0.7285714285714285,0.0,43.71428571428571,0.1861321543680995,5.583964631042985,Neutral
26.12,Produkcja elektronicznych obwodów drukowanych,2024,18.0,2985.11,240.51,80.53,11.0,645.79,0.0,0.6111111111111112,0.0,886.3,3781.37,-0.21057447433073193,Ogólny,0.6111111111111112,0.0,36.66666666666667,0.29201410044073406,8.760423013222022,Neutral
26.2,Produkcja komputerów i urządzeń peryferyjnych,2024,35.0,5926.07,138.47,662.7,25.0,1617.2,0.0,0.7142857142857143,0.0,1755.67,4476.8,0.323729002859185,Ogólny,0.7142857142857143,0.0,42.857142857142854,0.7781256612865217,23.34376983859565,Neutral
26.3,Produkcja sprzętu (tele)komunikacyjnego,2024,47.0,9988.44,236.45,693.0,37.0,1844.81,0.0,0.7872340425531915,0.0,2081.2599999999998,9921.0,0.0067977018445721715,Ogólny,0.7872340425531915,0.0,47.23404255319149,0.8939783918831082,26.819351756493248,Neutral
26.4,Produkcja elektronicznego sprzętu powszechnego użytku,2024,19.0,21793.16,475.37,561.22,12.0,4482.77,0.0,0.631578947368421,0.0,4958.14,19501.48,0.11751313233662268,Ogólny,0.631578947368421,0.0,37.89473684210526,0.7244604232514118,21.733812697542355,Neutral
26.5,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych; produkcja zegarków i zegarów",2024,104.0,9785.87,204.07,576.64,86.0,2965.57,0.0,0.8269230769230769,0.0,3169.6400000000003,11667.38,-0.1612624256688304,Ogólny,0.8269230769230769,0.0,49.61538461538461,0.4651736966566383,13.95521089969915,Neutral
26.51,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",2024,104.0,9785.87,204.07,576.64,86.0,2965.57,0.0,0.8269230769230769,0.0,3169.6400000000003,0.0,inf,Ogólny,0.8269230769230769,,,0.08650926893974753,,Neutral
26.6,"Produkcja urządzeń napromieniowujących, sprzętu elektromedycznego i elektroterapeutycznego",2024,11.0,321.58,20.59,12.01,7.0,80.17,0.0,0.6363636363636364,0.0,100.76,323.44,-0.005750680187979265,Ogólny,0.6363636363636364,0.0,38.18181818181818,0.056947948698448214,1.7084384609534462,Neutral
26.7,Produkcja instrumentów optycznych i sprzętu fotograficznego,2024,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.3743255646128538,11.229766938385614,Neutral
26.8,Produkcja magnetycznych i optycznych niezapisanych nośników informacji,2024,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.4638217187676631,13.914651563029892,Neutral
27.,PRODUKCJA URZĄDZEŃ ELEKTRYCZNYCH,2024,493.0,123232.78,9358.95,2574.61,374.0,39330.01,0.0,0.7586206896551724,0.0,48688.96000000001,147160.38,-0.16259539422227645,Ogólny,0.7586206896551724,0.0,45.51724137931034,0.6091206222132969,18.273618666398907,Neutral
27.1,"Produkcja elektrycznych silników, prądnic, transformatorów, aparatury rozdzielczej i sterowniczej energii elektrycznej",2024,198.0,25290.24,984.29,1048.33,151.0,7821.59,0.0,0.7626262626262627,0.0,8805.880000000001,27851.53,-0.09196227280871096,Ogólny,0.7626262626262627,0.0,45.75757575757576,0.00648952138699721,0.1946856416099163,Neutral
27.11,"Produkcja elektrycznych silników, prądnic i transformatorów",2024,68.0,13127.63,498.26,159.98,44.0,4215.18,0.0,0.6470588235294118,0.0,4713.4400000000005,14351.64,-0.08528711701241114,Ogólny,0.6470588235294118,0.0,38.82352941176471,0.9897228904663063,29.691686713989192,Neutral
27.12,Produkcja aparatury rozdzielczej i sterowniczej energii elektrycznej,2024,130.0,12162.61,486.03,888.35,107.0,3606.41,0.0,0.823076923076923,0.0,4092.4399999999996,13499.88,-0.09905791755185962,Ogólny,0.823076923076923,0.0,49.38461538461538,0.3639388834040429,10.918166502121286,Neutral
27.2,Produkcja baterii i akumulatorów,2024,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogólny,0.0,0.0,0.0,0.8480946638011214,25.442839914033645,Neutral
27.3,Produkcja izolowanych przewodów i kabli oraz sprzętu instalacyjnego,2024,71.0,16426.02,1573.38,532.46,52.0,4690.82,0.0,0.7323943661971831,0.0,6264.2,15109.25,0.0871499247149925,Ogólny,0.7323943661971831,0.0,43.94366197183099,0.5349667056654044,16.049001169962132,Neutral
27.31,Produkcja kabli światłowodowych,2024,10.0,1054.83,98.8,-6.11,3.0,536.26,0.0,0.3,0.0,635.06,1078.0,-0.02149350649350656,Ogólny,0.3,0.0,18.0,0.1304394545333465,3.9131836360003946,Neutral
